!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
"66,627,000","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,2002,9
"65,297,000","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,2001,9
"63,974,000","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,2000,9
"62,639,000","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1999,9
"61,340,000","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1998,9
"60,053,000","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1997,9
"58,793,003","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1996,9
"57,629,441","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1995,9
"56,368,330","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1994,9
"55,248,380","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1993,9
"54,150,289","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1992,9
"53,075,047","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1991,9
"52,020,730","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1990,9
"50,987,356","Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1989,9
,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1988,9
,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1987,9
,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1986,9
,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics - Egypt, United States Census Bureau and International Monetary Fund",Mid-year population is defined as total population of all age groups who are residents in a given country at the middle of each year.,2018,Population,Data obtained from above mentioned sources is used to derive a base dataset for total mid year population. Estimates are derived using various time series techniques like auto regressive modeling and multiple-regression depending on the historic time trend in the data. Forecasts are derived by using trends in related variables from reliable sources.,People,1985,9
