!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
"101,800","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,2003,17
"85,899.99","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,2002,17
"80,100","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,2001,17
"77,600","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,2000,17
"73,900","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1998,17
"71,700","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1999,17
"66,200","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1997,17
"60,100","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1996,17
"56,500","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1995,17
"49,100","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1994,17
"46,700","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1993,17
"43,000","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1992,17
"39,820.70","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1991,17
"31,449.80","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1990,17
"24,842.99","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1989,17
"21,699.19","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1988,17
"11,739.79","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1987,17
"10,616.00","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1985,17
"10,208","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1984,17
"9,816.99","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1986,17
"8,805.00","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1983,17
"8,714.00","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1982,17
"8,453.00","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1981,17
"7,071.60","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1980,17
"6,141.00","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1979,17
"3,625.99","Historical data has been sourced from 'Ministry Of Finance, Arab Republic Of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Ministry Of Finance, Arab Republic Of Egypt","Imports of goods and services consist of purchases, barter, or receipts of gifts or grants, of goods and services by residents from non- residents. The treatment of exports and imports in the System of National Accounts is generally identical with that in the balance of payments accounts as described in the Balance of Payments Manual.",2018,Imports of goods and services (LCU), ,Currency (EGP) - Millions,1978,17
