!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
17.03%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1984,6
16.75%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1990,6
16.07%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1983,6
15.74%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1995,6
14.83%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1965,6
14.82%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1982,6
14.4%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2018,6
13.80%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2016,6
13.63%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1992,6
12.73%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1977,6
12.19%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2019,6
12.10%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1985,6
12.08%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1993,6
11.76%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2009,6
11.27%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2004,6
11.26%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2010,6
11.07%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1978,6
10.36%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2015,6
10.31%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1981,6
10.31%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1976,6
10.30%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2020,6
10.14%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2014,6
10.05%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2011,6
10.02%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1974,6
9.90%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1979,6
9.66%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1975,6
9.42%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2013,6
9.31%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2007,6
9.03%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1966,6
